date,deaths
2020-04-13,1
2020-06-29,2
2020-07-02,3
2020-07-05,5
2020-07-06,6
2020-07-08,10
2020-07-10,13
2020-07-11,14
2020-07-13,16
2020-07-14,20
2020-07-15,24
2020-07-16,33
2020-07-17,39
2020-07-18,41
2020-07-19,42
2020-07-20,45
2020-07-21,47
2020-07-22,51
2020-07-23,56
2020-07-24,59
2020-07-25,64
2020-07-26,68
2020-07-27,69
2020-07-28,76
2020-07-29,85
2020-07-30,92
2020-07-31,96
2020-08-01,104
2020-08-02,105
2020-08-03,114
2020-08-04,123
2020-08-05,130
2020-08-06,132
2020-08-07,139
2020-08-08,144
2020-08-09,148
2020-08-10,151
2020-08-11,161
2020-08-12,166
2020-08-13,169
2020-08-14,173
2020-08-15,175
2020-08-16,179
2020-08-17,182
2020-08-18,189
2020-08-19,193
2020-08-20,196
2020-08-21,201
2020-08-22,204
2020-08-23,208
2020-08-24,212
2020-08-25,218
2020-08-26,222
2020-08-27,223
2020-08-28,224
2020-08-29,225
2020-08-30,226
2020-08-31,230
2020-09-01,232
2020-09-02,233
2020-09-03,235
2020-09-04,239
2020-09-05,241
2020-09-06,242
2020-09-07,243
2020-09-08,247
2020-09-09,248
2020-09-10,249
2020-09-11,252
2020-09-12,253
2020-09-13,255
2020-09-14,258
2020-09-15,259
2020-09-16,261
2020-09-17,264
2020-09-18,265
2020-09-19,267
2020-09-20,269
2020-09-21,270
2020-09-22,275
2020-09-23,278
2020-09-25,280
2020-09-26,282
2020-09-27,287
2020-09-28,289
2020-09-29,290
2020-10-01,293
2020-10-02,294
2020-10-03,298
2020-10-04,301
2020-10-05,306
2020-10-06,308
2020-10-07,309
2020-10-08,310
2020-10-09,313
2020-10-10,314
2020-10-11,315
2020-10-12,317
2020-10-14,322
2020-10-15,325
2020-10-16,327
2020-10-17,333
2020-10-19,334
2020-10-20,341
2020-10-21,342
2020-10-22,344
2020-10-23,345
2020-10-24,349
2020-10-25,352
2020-10-26,355
2020-10-28,358
2020-10-30,360
2020-10-31,364
2020-11-01,366
2020-11-02,367
2020-11-03,368
2020-11-04,373
2020-11-05,377
2020-11-06,381
2020-11-07,382
2020-11-09,385
2020-11-10,387
2020-11-11,389
2020-11-12,392
2020-11-13,393
2020-11-15,395
2020-11-16,398
2020-11-17,399
2020-11-18,403
2020-11-19,404
2020-11-21,405
2020-11-24,407
2020-11-25,408
2020-11-26,409
2020-11-27,411
2020-11-28,412
2020-11-29,413
2020-11-30,414
2020-12-02,415
2020-12-03,416
2020-12-09,419
2020-12-10,421
2020-12-11,422
2020-12-13,424
2020-12-14,425
2020-12-15,429
2020-12-17,430
2020-12-20,431
2020-12-23,432
2020-12-24,433
2020-12-28,434
