date,deaths
2020-03-31,1
2020-04-02,2
2020-07-19,3
2020-07-25,4
2020-08-01,5
2020-08-03,6
2020-08-08,7
2020-08-11,8
2020-08-12,9
2020-08-13,10
2020-08-14,11
2020-08-16,13
2020-08-17,14
2020-08-18,15
2020-08-19,16
2020-08-20,17
2020-08-25,18
2020-08-27,19
2020-08-29,22
2020-08-31,23
2020-09-01,24
2020-09-02,25
2020-09-03,26
2020-09-05,27
2020-09-07,29
2020-09-11,30
2020-09-15,34
2020-09-16,35
2020-09-18,37
2020-09-21,38
2020-09-22,39
2020-09-23,41
2020-09-29,44
2020-09-30,45
2020-10-01,47
2020-10-02,48
2020-10-03,51
2020-10-04,52
2020-10-05,53
2020-10-06,55
2020-10-07,56
2020-10-10,57
2020-10-12,58
2020-10-13,59
2020-10-14,61
2020-10-15,64
2020-10-16,65
2020-10-18,66
