date,deaths
2020-05-08,1
2020-06-20,2
2020-06-22,3
2020-06-23,4
2020-06-29,6
2020-07-01,7
2020-07-02,8
2020-07-07,9
2020-07-08,12
2020-07-09,14
2020-07-13,15
2020-07-15,16
2020-07-16,18
2020-07-19,19
2020-07-20,21
2020-07-21,22
2020-07-23,24
2020-07-24,25
2020-07-27,27
2020-07-28,28
2020-08-01,29
2020-08-03,32
2020-08-04,33
2020-08-05,35
2020-08-07,37
2020-08-08,39
2020-08-09,40
2020-08-13,42
2020-08-14,43
2020-08-15,44
2020-08-20,45
2020-08-21,46
2020-08-22,47
2020-08-23,48
2020-08-28,50
2020-09-02,51
2020-09-10,52
2020-09-11,53
2020-09-25,54
2020-11-07,55
2020-11-17,56
