date,deaths
2020-05-22,30
2020-06-30,42
2020-07-07,47
2020-07-08,48
2020-07-15,13
2020-07-16,14
2020-07-18,20
2020-07-23,33
2020-07-27,36
2020-07-28,38
2020-07-29,40
2020-07-30,43
2020-08-01,1
2020-08-02,24
2020-08-03,41
2020-08-08,49
2020-08-10,3
2020-08-12,8
2020-08-14,11
2020-08-17,18
2020-08-18,22
2020-08-20,26
2020-08-21,29
2020-08-24,34
2020-08-25,35
2020-08-27,37
2020-08-31,45
2020-09-01,2
2020-09-05,46
2020-09-08,50
2020-09-11,7
2020-09-12,9
2020-09-13,10
2020-09-14,12
2020-09-16,15
2020-09-20,27
2020-09-28,39
2020-10-02,23
2020-10-18,19
2020-10-20,25
2020-10-21,28
