date,deaths
2020-05-30,1
2020-06-25,2
2020-06-28,3
2020-07-01,4
2020-07-03,5
2020-07-04,7
2020-07-07,8
2020-07-09,9
2020-07-16,10
2020-07-17,11
2020-07-20,12
2020-07-21,13
2020-07-22,18
2020-07-24,19
2020-07-25,20
2020-07-26,21
2020-07-27,23
2020-07-28,25
2020-07-29,28
2020-07-30,32
2020-07-31,34
2020-08-03,37
2020-08-04,40
2020-08-05,41
2020-08-06,43
2020-08-07,49
2020-08-08,52
2020-08-09,54
2020-08-10,58
2020-08-11,60
2020-08-12,62
2020-08-13,66
2020-08-14,70
2020-08-15,73
2020-08-16,78
2020-08-17,81
2020-08-18,82
2020-08-19,83
2020-08-20,85
2020-08-21,90
2020-08-22,91
2020-08-23,92
2020-08-24,93
2020-08-25,95
2020-08-26,96
2020-08-27,99
2020-08-28,101
2020-08-29,105
2020-08-30,106
2020-08-31,107
2020-09-01,108
2020-09-02,109
2020-09-03,110
2020-09-06,112
2020-09-07,114
2020-09-09,115
2020-09-10,116
2020-09-11,119
2020-09-14,121
2020-09-15,123
2020-09-17,124
2020-09-18,128
2020-09-19,129
2020-09-21,131
2020-09-22,136
2020-09-23,142
2020-09-24,143
2020-09-25,145
2020-09-26,146
2020-09-28,147
2020-09-29,148
2020-09-30,149
2020-10-03,151
2020-10-05,154
2020-10-06,157
2020-10-10,159
2020-10-11,160
2020-10-13,161
2020-10-14,162
2020-10-15,163
2020-10-16,164
2020-10-17,165
2020-10-18,166
2020-10-20,168
2020-10-21,169
2020-10-22,170
2020-10-23,173
2020-10-25,175
2020-10-30,176
2020-11-03,177
2020-11-05,180
2020-11-09,181
2020-11-11,182
2020-11-12,183
2020-11-13,184
2020-11-14,187
2020-11-16,188
2020-11-17,189
2020-11-23,190
2020-11-24,192
2020-11-26,193
2020-12-01,194
2020-12-02,196
2020-12-04,197
2020-12-05,198
2020-12-07,200
2020-12-09,201
2020-12-10,202
2020-12-12,203
2020-12-14,204
2020-12-15,205
2020-12-18,206
2020-12-29,207
