date,deaths
2020-05-11,1
2020-06-16,2
2020-07-04,3
2020-07-05,4
2020-07-08,5
2020-07-11,8
2020-07-12,9
2020-07-13,11
2020-07-16,13
2020-07-18,15
2020-07-22,17
2020-07-23,19
2020-07-24,21
2020-07-25,23
2020-07-26,24
2020-07-27,27
2020-07-28,30
2020-07-29,31
2020-07-30,32
2020-08-02,35
2020-08-03,37
2020-08-05,38
2020-08-06,42
2020-08-07,45
2020-08-08,48
2020-08-09,49
2020-08-10,52
2020-08-11,54
2020-08-12,56
2020-08-13,59
2020-08-14,60
2020-08-15,61
2020-08-16,63
2020-08-18,64
2020-08-19,67
2020-08-20,69
2020-08-22,70
2020-08-26,71
2020-08-29,72
2020-08-30,74
2020-09-01,75
2020-09-03,76
2020-09-05,78
2020-09-06,79
2020-09-12,80
2020-09-18,81
2020-09-19,82
2020-09-20,83
2020-09-21,85
2020-09-22,86
2020-09-25,87
2020-09-28,88
2020-10-01,89
2020-10-04,90
2020-10-06,91
2020-10-09,92
2020-10-10,93
2020-10-11,94
2020-10-14,95
2020-10-17,96
2020-10-18,98
2020-10-19,99
2020-10-20,100
2020-10-21,102
2020-10-23,104
2020-10-25,106
2020-11-02,107
2020-11-09,109
2020-11-10,110
2020-11-12,111
2020-11-13,113
2020-11-16,114
2020-11-19,115
2020-11-20,116
2020-11-23,118
2020-11-29,119
2020-11-30,120
2020-12-02,122
2020-12-05,123
2020-12-06,124
2020-12-07,125
2020-12-08,126
2020-12-11,127
2020-12-12,128
