date,deaths
2020-03-26,1
2020-07-16,3
2020-07-19,4
2020-07-22,5
2020-07-23,6
2020-07-27,7
2020-07-29,8
2020-08-01,9
2020-08-02,11
2020-08-05,12
2020-08-06,13
2020-08-08,14
2020-08-11,15
2020-08-12,16
2020-08-13,17
2020-08-14,18
2020-08-15,19
2020-08-17,20
2020-08-20,21
2020-08-23,22
2020-08-24,23
2020-08-25,24
2020-08-26,26
2020-08-27,28
2020-08-28,29
2020-09-04,30
2020-09-13,31
2020-09-21,32
2020-09-22,33
2020-09-24,34
2020-09-28,35
2020-10-08,36
2020-10-13,37
2020-10-14,39
2020-10-17,40
2020-10-24,41
2020-10-25,42
2020-10-26,43
2020-10-29,44
2020-11-05,45
2020-11-06,46
2020-11-07,48
2020-11-16,49
2020-11-17,50
2020-12-25,51
