date,deaths
2020-04-18,1
2020-05-23,2
2020-05-29,3
2020-06-03,4
2020-06-10,5
2020-06-12,6
2020-06-14,7
2020-06-16,9
2020-06-17,11
2020-06-18,13
2020-06-19,14
2020-06-20,17
2020-06-22,19
2020-06-23,21
2020-06-24,22
2020-06-25,23
2020-06-26,29
2020-06-27,32
2020-06-28,35
2020-06-29,39
2020-06-30,44
2020-07-01,46
2020-07-02,51
2020-07-03,56
2020-07-04,60
2020-07-05,63
2020-07-07,67
2020-07-09,68
2020-07-11,69
2020-07-12,72
2020-07-13,73
2020-07-15,74
2020-07-16,78
2020-07-17,79
2020-07-18,80
2020-07-19,85
2020-07-20,86
2020-07-21,87
2020-07-23,88
2020-07-24,89
2020-07-25,90
2020-07-27,92
2020-07-28,93
2020-07-29,97
2020-07-31,99
2020-08-01,100
2020-08-03,102
2020-08-11,103
2020-08-16,104
2020-08-18,106
2020-08-19,107
2020-08-24,108
2020-08-31,109
2020-09-08,110
2020-09-09,111
2020-09-10,112
2020-09-14,113
2020-10-18,114
2020-11-06,115
