date,deaths
2020-04-10,1
2020-04-15,2
2020-06-15,3
2020-07-05,4
2020-07-22,5
2020-07-27,6
2020-07-30,7
2020-08-11,8
2020-08-16,9
2020-08-18,10
2020-08-19,11
2020-08-20,12
2020-08-25,13
2020-08-29,14
2020-08-31,16
2020-09-02,17
2020-09-14,18
2020-09-17,19
2020-09-18,20
2020-09-21,21
2020-09-25,23
2020-09-26,24
2020-10-16,25
2020-10-19,26
2020-10-20,28
2020-10-22,29
2020-10-23,30
2020-10-31,31
2020-11-04,32
2020-11-09,33
2020-11-10,34
2020-11-12,35
2020-11-27,36
2020-12-07,37
2020-12-13,38
2020-12-17,39
