date,deaths
2020-05-16,1
2020-05-20,2
2020-05-21,4
2020-05-27,5
2020-05-30,6
2020-06-05,7
2020-06-09,8
2020-06-11,9
2020-06-12,10
2020-06-13,12
2020-06-16,15
2020-06-19,17
2020-06-24,18
2020-06-26,19
2020-06-27,20
2020-06-28,24
2020-06-30,26
2020-07-01,27
2020-07-02,29
2020-07-03,30
2020-07-04,34
2020-07-06,37
2020-07-07,40
2020-07-08,45
2020-07-09,46
2020-07-10,48
2020-07-11,49
2020-07-13,50
2020-07-15,52
2020-07-16,53
2020-07-17,54
2020-07-20,56
2020-07-23,57
2020-07-24,59
2020-07-25,60
2020-07-26,62
2020-07-30,63
2020-07-31,65
2020-08-02,66
2020-08-03,67
2020-08-06,69
2020-08-07,71
2020-08-10,72
2020-08-12,74
2020-08-14,75
2020-08-18,77
2020-08-19,78
2020-08-20,80
2020-08-21,81
2020-08-22,82
2020-08-23,84
2020-08-26,85
2020-08-28,87
2020-09-08,88
2020-09-10,89
2020-09-13,90
2020-09-22,91
2020-09-23,92
2020-09-27,93
2020-09-28,94
2020-10-13,95
2020-10-19,96
