date,deaths
2020-06-05,1
2020-06-16,2
2020-06-25,3
2020-07-09,4
2020-07-15,5
2020-07-16,7
2020-07-18,8
2020-07-19,9
2020-07-20,11
2020-07-21,12
2020-07-22,13
2020-07-23,14
2020-07-24,15
2020-07-25,17
2020-07-27,21
2020-07-28,25
2020-07-29,26
2020-07-31,27
2020-08-01,29
2020-08-02,30
2020-08-03,33
2020-08-04,35
2020-08-05,38
2020-08-06,39
2020-08-09,41
2020-08-10,45
2020-08-11,46
2020-08-12,50
2020-08-13,52
2020-08-18,53
2020-08-19,54
2020-08-20,57
2020-08-21,58
2020-08-23,61
2020-08-24,62
2020-08-25,66
2020-08-26,68
2020-08-27,70
2020-08-30,71
2020-09-01,73
2020-09-02,75
2020-09-04,76
2020-09-09,78
2020-09-14,79
2020-09-20,80
2020-09-21,82
2020-09-22,83
2020-09-23,84
2020-09-26,86
2020-09-28,90
2020-09-29,91
2020-09-30,92
2020-10-05,94
2020-10-06,95
2020-10-07,97
2020-10-08,98
2020-10-10,99
2020-10-15,100
2020-10-16,101
2020-10-19,102
2020-10-21,103
2020-10-22,104
2020-10-29,106
