date,deaths
2020-07-08,1
2020-07-16,3
2020-07-22,4
2020-07-24,7
2020-07-25,9
2020-07-28,11
2020-07-30,13
2020-07-31,14
2020-08-01,15
2020-08-02,18
2020-08-04,19
2020-08-05,20
2020-08-06,22
2020-08-07,23
2020-08-09,24
2020-08-10,25
2020-08-11,29
2020-08-14,30
2020-08-18,34
2020-08-20,35
2020-08-21,36
2020-08-24,38
2020-08-26,39
2020-08-27,41
2020-08-28,42
2020-09-01,43
2020-09-02,44
2020-09-03,45
2020-09-04,46
2020-09-07,47
2020-09-10,48
2020-09-18,49
2020-09-22,50
2020-09-28,51
2020-10-15,52
2020-11-02,53
2020-11-21,54
2020-12-04,55
2020-12-08,56
2020-12-14,57
