date,deaths
2020-06-11,1
2020-06-15,2
2020-07-01,3
2020-07-03,4
2020-07-06,5
2020-07-07,7
2020-07-09,8
2020-07-13,9
2020-07-14,10
2020-07-20,13
2020-07-22,14
2020-07-23,15
2020-07-28,19
2020-07-29,20
2020-07-31,21
2020-08-04,23
2020-08-08,24
2020-08-09,25
2020-08-15,27
2020-08-18,28
2020-08-23,30
2020-08-24,31
2020-08-28,32
2020-08-29,33
2020-09-02,34
2020-09-03,35
2020-09-16,37
2020-09-19,38
2020-09-22,39
2020-09-25,40
2020-10-06,42
2020-10-13,43
2020-10-17,44
2020-10-22,45
2020-11-19,46
2020-11-20,47
