date,deaths
2020-04-07,57
2020-05-31,46
2020-06-11,5
2020-06-17,13
2020-06-18,17
2020-06-22,26
2020-06-26,35
2020-06-29,41
2020-06-30,45
2020-07-02,19
2020-07-06,54
2020-07-07,58
2020-07-18,18
2020-07-20,21
2020-07-23,28
2020-07-24,31
2020-07-25,32
2020-07-26,36
2020-07-31,48
2020-08-03,44
2020-08-05,52
2020-08-06,56
2020-08-09,61
2020-08-10,3
2020-08-11,7
2020-08-14,9
2020-08-16,11
2020-08-21,24
2020-08-23,29
2020-08-25,33
2020-08-26,39
2020-08-31,49
2020-09-01,1
2020-09-02,20
2020-09-07,59
2020-09-11,8
2020-09-16,12
2020-09-17,15
2020-09-20,22
2020-09-22,27
2020-10-03,43
2020-10-04,50
2020-10-05,51
2020-10-06,53
2020-10-09,60
2020-10-10,2
2020-10-11,4
2020-10-16,10
2020-10-22,25
2020-10-24,30
2020-10-27,40
