date,deaths
2020-05-07,1
2020-05-18,2
2020-05-29,3
2020-06-01,4
2020-06-10,5
2020-06-24,6
2020-06-26,7
2020-07-10,8
2020-07-26,9
2020-07-28,10
2020-08-09,11
2020-08-10,12
2020-08-11,13
2020-08-17,14
2020-08-31,15
2020-09-09,16
2020-09-12,17
2020-09-14,18
2020-09-15,19
2020-09-16,21
2020-09-21,22
2020-09-25,23
2020-09-28,24
2020-09-29,25
2020-10-02,26
2020-10-05,27
2020-10-08,28
2020-10-10,29
2020-10-13,30
2020-10-15,31
2020-10-20,32
2020-10-31,33
2020-11-03,34
2020-11-10,35
2020-11-13,36
2020-11-20,37
2020-11-29,38
2020-12-01,39
