date,deaths
2020-04-22,32
2020-06-21,30
2020-07-13,7
2020-07-15,11
2020-07-16,16
2020-07-18,20
2020-07-23,33
2020-07-26,39
2020-08-02,28
2020-08-03,45
2020-08-06,55
2020-08-08,56
2020-08-15,12
2020-08-18,22
2020-08-24,35
2020-08-25,37
2020-08-26,40
2020-08-30,46
2020-09-08,57
2020-09-10,5
2020-09-11,6
2020-09-14,9
2020-09-15,14
2020-09-17,18
2020-09-18,23
2020-09-19,25
2020-09-20,29
2020-09-21,31
2020-09-28,43
2020-09-30,47
2020-10-01,3
2020-10-02,27
2020-10-03,44
2020-10-04,48
2020-10-05,52
2020-10-06,54
2020-10-10,4
2020-10-14,8
2020-10-15,10
2020-10-16,15
2020-10-17,17
2020-10-18,19
2020-10-19,24
2020-10-25,36
2020-10-26,38
2020-10-27,41
2020-10-28,42
