date,deaths
2020-07-10,1
2020-07-23,2
2020-07-29,3
2020-08-11,4
2020-08-16,5
2020-08-21,6
2020-08-27,7
2020-08-28,8
2020-09-09,9
2020-09-14,10
2020-09-16,11
2020-09-20,12
2020-09-24,13
2020-09-25,14
2020-09-26,15
2020-09-27,16
2020-09-29,17
2020-10-02,18
2020-10-03,20
2020-10-04,21
2020-10-19,23
2020-10-20,25
2020-10-21,26
2020-10-25,27
2020-10-29,29
2020-11-01,30
2020-11-02,31
2020-11-05,32
2020-11-10,33
2020-11-13,34
2020-11-15,37
2020-11-19,38
2020-11-21,39
2020-11-22,40
2020-11-24,41
2020-12-02,42
2020-12-03,43
2020-12-04,44
2020-12-07,46
2020-12-11,48
2020-12-12,49
2020-12-13,50
2020-12-17,51
2020-12-18,52
2020-12-19,53
2020-12-20,54
