date,deaths
2020-04-11,12
2020-04-12,20
2020-04-26,103
2020-05-02,56
2020-05-04,144
2020-05-06,163
2020-05-08,176
2020-05-10,9
2020-05-11,15
2020-05-13,24
2020-05-14,27
2020-05-15,30
2020-05-16,35
2020-05-17,41
2020-05-18,48
2020-05-19,52
2020-05-20,63
2020-05-21,71
2020-05-22,78
2020-05-23,87
2020-05-24,90
2020-05-25,97
2020-05-26,107
2020-05-27,115
2020-05-28,125
2020-05-29,133
2020-05-31,141
2020-06-01,5
2020-06-02,59
2020-06-03,138
2020-06-04,149
2020-06-05,158
2020-06-06,165
2020-06-07,171
2020-06-08,178
2020-06-09,181
2020-06-10,11
2020-06-11,19
2020-06-12,22
2020-06-13,25
2020-06-15,31
2020-06-16,37
2020-06-17,45
2020-06-18,50
2020-06-19,53
2020-06-20,66
2020-06-21,74
2020-06-22,83
2020-06-23,88
2020-06-24,92
2020-06-25,99
2020-06-26,110
2020-06-27,117
2020-06-28,127
2020-06-29,134
2020-06-30,140
2020-07-01,7
2020-07-02,61
2020-07-04,151
2020-07-05,159
2020-07-06,167
2020-07-07,174
2020-07-09,182
2020-07-12,23
2020-07-13,26
2020-07-15,32
2020-07-16,38
2020-07-17,46
2020-07-18,51
2020-07-20,67
2020-07-25,101
2020-07-26,111
2020-07-27,120
2020-08-04,152
2020-08-05,162
2020-08-06,168
2020-08-07,175
2020-08-24,93
2020-08-25,102
2020-08-26,112
2020-09-04,153
2020-09-06,169
2020-09-19,55
2020-09-22,84
2020-09-23,89
2020-10-10,8
