date,deaths
2020-03-25,1
2020-06-02,1
2020-06-13,1
2020-06-15,1
2020-06-23,1
2020-06-26,1
2020-06-27,1
2020-07-04,1
2020-07-06,2
2020-07-09,1
2020-07-10,2
2020-07-13,1
2020-07-14,3
2020-07-17,1
2020-07-18,2
2020-07-19,3
2020-07-20,1
2020-07-21,1
2020-07-22,3
2020-07-24,3
2020-07-25,1
2020-07-27,1
2020-07-28,2
2020-07-29,1
2020-07-30,1
2020-07-31,3
2020-08-01,3
2020-08-02,1
2020-08-03,4
2020-08-04,2
2020-08-05,5
2020-08-07,2
2020-08-08,1
2020-08-09,2
2020-08-10,5
2020-08-11,4
2020-08-12,3
2020-08-13,2
2020-08-14,5
2020-08-15,2
2020-08-17,7
2020-08-18,3
2020-08-19,2
2020-08-20,7
2020-08-21,2
2020-08-22,3
2020-08-24,3
2020-08-25,3
2020-08-26,3
2020-08-27,1
2020-08-28,4
2020-08-29,2
2020-08-31,5
2020-09-02,3
2020-09-03,1
2020-09-04,4
2020-09-05,4
2020-09-06,2
2020-09-07,4
2020-09-08,3
2020-09-09,1
2020-09-10,2
2020-09-11,2
2020-09-13,2
2020-09-14,5
2020-09-15,1
2020-09-16,1
2020-09-17,2
2020-09-18,2
2020-09-19,1
2020-09-20,3
2020-09-21,5
2020-09-22,4
2020-09-26,2
2020-09-27,1
2020-09-28,2
2020-09-29,1
2020-10-01,2
2020-10-02,3
2020-10-03,3
2020-10-04,1
2020-10-05,2
2020-10-06,4
2020-10-07,3
2020-10-08,2
2020-10-09,2
2020-10-11,1
2020-10-13,3
2020-10-15,1
2020-10-16,2
2020-10-18,1
2020-10-20,3
2020-10-21,1
2020-10-22,2
2020-10-23,1
2020-10-25,1
2020-10-27,2
2020-10-28,1
2020-10-30,1
2020-11-02,1
2020-11-03,1
2020-11-04,1
2020-11-06,1
2020-11-11,1
2020-11-12,1
2020-11-13,1
2020-11-15,2
2020-11-20,1
2020-11-22,1
