date,deaths
2020-03-26,1
2020-05-06,1
2020-05-07,1
2020-05-13,1
2020-06-11,1
2020-07-03,1
2020-07-10,1
2020-07-13,1
2020-07-16,1
2020-07-17,1
2020-07-20,1
2020-07-21,1
2020-08-01,1
2020-08-03,1
2020-08-04,1
2020-08-07,2
2020-08-10,1
2020-08-22,1
2020-08-27,1
2020-08-30,1
2020-09-01,1
2020-09-02,1
2020-09-05,1
2020-09-08,1
2020-09-10,1
2020-09-11,1
2020-09-13,3
2020-09-14,2
2020-09-16,3
2020-09-18,1
2020-09-19,1
2020-09-21,2
2020-09-23,2
2020-09-24,2
2020-09-26,2
2020-09-27,4
2020-09-28,1
2020-09-30,1
2020-10-01,2
2020-10-02,1
2020-10-03,1
2020-10-05,1
2020-10-07,2
2020-10-08,3
2020-10-09,2
2020-10-10,4
2020-10-11,1
2020-10-12,1
2020-10-13,1
2020-10-15,2
2020-10-16,1
2020-10-17,1
2020-10-19,1
2020-10-20,5
2020-10-21,3
2020-10-23,4
2020-10-24,1
2020-10-25,1
2020-10-26,1
2020-10-27,1
2020-10-28,1
2020-10-29,2
2020-10-30,1
2020-11-03,2
2020-11-06,2
2020-11-08,2
2020-11-09,1
2020-11-10,1
2020-11-11,1
2020-11-13,2
2020-11-15,2
2020-11-17,1
2020-11-19,1
2020-11-22,1
2020-11-23,2
2020-11-27,2
2020-12-02,1
2020-12-03,4
2020-12-04,1
2020-12-05,1
2020-12-07,1
2020-12-10,1
2020-12-11,1
2020-12-21,2
