date,deaths
2020-06-15,1
2020-06-21,1
2020-06-23,2
2020-06-29,1
2020-06-30,1
2020-07-02,1
2020-07-03,1
2020-07-04,1
2020-07-05,1
2020-07-06,1
2020-07-07,1
2020-07-08,2
2020-07-10,1
2020-07-11,1
2020-07-12,2
2020-07-13,1
2020-07-15,1
2020-07-17,4
2020-07-18,1
2020-07-19,2
2020-07-20,1
2020-07-22,1
2020-07-24,1
2020-07-25,2
2020-07-31,1
2020-08-03,3
2020-08-08,2
2020-08-15,1
2020-08-17,1
2020-08-19,2
2020-08-21,1
2020-08-26,1
2020-08-27,1
2020-09-01,1
2020-09-04,1
2020-09-06,1
2020-09-08,1
2020-09-09,1
2020-09-22,1
2020-10-05,1
2020-10-30,1
2020-11-16,1
2020-11-19,1
