date,deaths
2020-03-21,1
2020-03-25,1
2020-03-29,1
2020-04-05,1
2020-04-17,1
2020-04-26,1
2020-06-28,1
2020-06-29,1
2020-07-04,1
2020-07-05,1
2020-07-13,1
2020-07-15,1
2020-07-18,1
2020-07-19,1
2020-07-20,3
2020-07-21,1
2020-07-23,3
2020-07-26,1
2020-07-27,6
2020-07-28,6
2020-07-29,1
2020-07-30,2
2020-07-31,2
2020-08-01,5
2020-08-02,1
2020-08-03,5
2020-08-04,1
2020-08-05,2
2020-08-06,5
2020-08-07,2
2020-08-08,1
2020-08-09,4
2020-08-10,1
2020-08-11,2
2020-08-12,3
2020-08-14,5
2020-08-15,5
2020-08-16,2
2020-08-17,4
2020-08-18,3
2020-08-19,2
2020-08-20,6
2020-08-21,7
2020-08-22,9
2020-08-23,2
2020-08-24,8
2020-08-25,4
2020-08-26,6
2020-08-27,2
2020-08-28,2
2020-08-29,6
2020-08-30,9
2020-08-31,3
2020-09-01,5
2020-09-02,5
2020-09-03,3
2020-09-04,5
2020-09-05,4
2020-09-06,5
2020-09-07,6
2020-09-08,11
2020-09-09,4
2020-09-10,4
2020-09-11,3
2020-09-12,6
2020-09-13,4
2020-09-14,8
2020-09-15,7
2020-09-16,2
2020-09-18,5
2020-09-19,2
2020-09-20,3
2020-09-21,12
2020-09-22,9
2020-09-23,7
2020-09-24,6
2020-09-25,10
2020-09-26,4
2020-09-27,4
2020-09-28,14
2020-09-29,6
2020-09-30,4
2020-10-01,6
2020-10-02,3
2020-10-03,8
2020-10-04,7
2020-10-05,7
2020-10-06,7
2020-10-07,6
2020-10-08,1
2020-10-09,4
2020-10-10,3
2020-10-11,5
2020-10-12,7
2020-10-13,5
2020-10-14,6
2020-10-15,4
2020-10-17,4
2020-10-18,3
2020-10-19,4
2020-10-20,4
2020-10-21,5
2020-10-22,3
2020-10-23,4
2020-10-24,6
2020-10-25,5
2020-10-26,2
2020-10-27,3
2020-10-28,2
2020-10-30,2
2020-10-31,2
2020-11-01,2
2020-11-02,2
