date,deaths
2020-05-11,1
2020-06-16,1
2020-07-04,1
2020-07-05,1
2020-07-08,1
2020-07-11,3
2020-07-12,1
2020-07-13,2
2020-07-16,2
2020-07-18,2
2020-07-22,2
2020-07-23,2
2020-07-24,2
2020-07-25,2
2020-07-26,1
2020-07-27,3
2020-07-28,3
2020-07-29,1
2020-07-30,1
2020-08-02,3
2020-08-03,2
2020-08-05,1
2020-08-06,4
2020-08-07,3
2020-08-08,3
2020-08-09,1
2020-08-10,3
2020-08-11,2
2020-08-12,2
2020-08-13,3
2020-08-14,1
2020-08-15,1
2020-08-16,2
2020-08-18,1
2020-08-19,3
2020-08-20,2
2020-08-22,1
2020-08-26,1
2020-08-29,1
2020-08-30,2
2020-09-01,1
2020-09-03,1
2020-09-05,2
2020-09-06,1
2020-09-12,1
2020-09-18,1
2020-09-19,1
2020-09-20,1
2020-09-21,2
2020-09-22,1
2020-09-25,1
2020-09-28,1
2020-10-01,1
2020-10-04,1
2020-10-06,1
2020-10-09,1
2020-10-10,1
2020-10-11,1
2020-10-14,1
2020-10-17,1
2020-10-18,2
2020-10-19,1
2020-10-20,1
2020-10-21,2
2020-10-23,2
2020-10-25,1
2020-11-02,1
2020-11-09,2
2020-11-10,1
2020-11-12,1
2020-11-13,2
2020-11-16,1
2020-11-19,1
2020-11-20,1
