date,deaths
2020-06-11,1
2020-06-19,1
2020-07-01,2
2020-07-03,1
2020-07-05,2
2020-07-08,1
2020-07-10,2
2020-07-11,1
2020-07-12,1
2020-07-13,1
2020-07-14,1
2020-07-15,1
2020-07-19,1
2020-07-21,1
2020-07-22,2
2020-07-23,2
2020-07-26,1
2020-07-29,3
2020-07-31,1
2020-08-01,3
2020-08-03,1
2020-08-05,1
2020-08-06,1
2020-08-09,1
2020-08-10,1
2020-08-11,1
2020-08-12,2
2020-08-13,1
2020-08-17,2
2020-08-19,1
2020-08-22,1
2020-08-24,1
2020-08-26,2
2020-08-27,1
2020-08-30,2
2020-09-04,1
2020-09-08,1
2020-09-09,1
2020-09-11,1
2020-09-12,1
2020-09-15,2
2020-09-20,1
2020-09-22,1
2020-09-26,3
2020-09-28,1
2020-09-30,2
2020-10-01,1
2020-10-02,2
2020-10-03,1
2020-10-04,1
2020-10-06,1
2020-10-11,1
2020-10-18,1
2020-10-19,2
2020-10-26,1
2020-10-29,1
2020-11-03,1
2020-11-04,2
2020-11-06,1
2020-11-09,1
