date,deaths
2020-05-29,1
2020-06-26,1
2020-07-17,1
2020-08-14,1
2020-08-15,2
2020-08-20,1
2020-08-23,1
2020-08-24,2
2020-08-25,1
2020-08-28,1
2020-09-14,1
2020-09-15,2
2020-09-20,1
2020-09-21,1
2020-09-28,1
2020-09-30,1
2020-10-05,2
2020-10-06,1
2020-10-14,2
2020-10-20,1
2020-10-21,1
2020-10-22,1
2020-10-23,2
2020-10-24,3
2020-10-25,1
2020-10-27,1
2020-10-30,1
2020-10-31,1
2020-11-06,1
2020-11-13,1
2020-11-17,2
2020-11-22,1
2020-11-23,1
2020-11-26,1
2020-11-29,1
2020-12-04,1
2020-12-06,1
2020-12-07,1
2020-12-09,1
2020-12-10,1
2020-12-12,1
2020-12-13,1
2020-12-14,2
2020-12-16,1
2020-12-19,1
