date,deaths
2020-03-21,2
2020-03-26,1
2020-04-01,1
2020-04-14,2
2020-04-30,1
2020-06-11,1
2020-06-24,1
2020-06-25,1
2020-06-26,1
2020-06-28,1
2020-06-29,1
2020-07-05,1
2020-07-07,2
2020-07-09,1
2020-07-10,1
2020-07-11,1
2020-07-13,2
2020-07-16,1
2020-07-17,3
2020-07-18,1
2020-07-20,1
2020-07-21,1
2020-07-22,1
2020-07-24,2
2020-07-25,1
2020-07-26,2
2020-07-27,2
2020-07-28,3
2020-07-29,5
2020-07-30,4
2020-07-31,2
2020-08-01,1
2020-08-02,1
2020-08-03,1
2020-08-04,1
2020-08-06,4
2020-08-08,2
2020-08-09,3
2020-08-10,4
2020-08-11,5
2020-08-12,2
2020-08-13,7
2020-08-14,1
2020-08-15,9
2020-08-16,1
2020-08-17,2
2020-08-18,9
2020-08-19,5
2020-08-20,8
2020-08-21,3
2020-08-22,6
2020-08-23,3
2020-08-24,7
2020-08-25,4
2020-08-26,5
2020-08-27,10
2020-08-28,3
2020-08-29,4
2020-08-30,3
2020-08-31,6
2020-09-01,4
2020-09-02,3
2020-09-03,6
2020-09-04,7
2020-09-05,4
2020-09-06,5
2020-09-07,7
2020-09-08,3
2020-09-09,5
2020-09-10,3
2020-09-11,4
2020-09-13,2
2020-09-14,6
2020-09-15,2
2020-09-17,5
2020-09-18,2
2020-09-19,2
2020-09-20,7
2020-09-21,6
2020-09-22,4
2020-09-23,4
2020-09-24,2
2020-09-25,5
2020-09-27,2
2020-09-28,3
2020-09-29,4
2020-09-30,4
2020-10-02,5
2020-10-03,6
2020-10-04,2
2020-10-05,8
2020-10-06,3
2020-10-07,6
2020-10-08,2
2020-10-09,4
2020-10-10,5
2020-10-11,2
2020-10-12,3
2020-10-13,3
2020-10-14,2
2020-10-15,5
2020-10-16,2
2020-10-17,3
2020-10-18,4
2020-10-19,7
2020-10-20,6
2020-10-21,7
2020-10-22,3
2020-10-23,8
2020-10-24,3
2020-10-26,3
2020-10-27,4
2020-10-28,5
2020-10-29,3
2020-10-30,4
2020-10-31,3
2020-11-01,2
2020-11-02,2
2020-11-03,5
2020-11-04,7
2020-11-05,5
2020-11-06,3
2020-11-07,1
2020-11-08,1
2020-11-09,5
2020-11-10,2
2020-11-11,2
2020-11-12,2
2020-11-13,1
2020-11-15,3
2020-11-16,2
2020-11-17,4
2020-11-18,2
2020-11-19,5
2020-11-20,4
2020-11-21,1
2020-11-22,2
2020-11-23,7
2020-11-24,3
2020-11-25,4
2020-11-26,4
2020-11-27,3
2020-11-28,3
2020-11-29,2
2020-11-30,1
2020-12-01,3
2020-12-02,3
2020-12-03,5
2020-12-04,4
2020-12-06,2
2020-12-07,1
2020-12-08,2
2020-12-09,2
2020-12-10,3
2020-12-11,3
2020-12-12,3
2020-12-13,3
2020-12-14,5
2020-12-15,1
2020-12-16,3
2020-12-17,2
2020-12-18,2
2020-12-19,3
2020-12-20,2
2020-12-21,3
2020-12-22,1
2020-12-23,2
2020-12-24,1
