date,deaths
2020-05-11,1
2020-06-01,1
2020-07-01,1
2020-07-04,1
2020-07-11,1
2020-07-21,1
2020-07-22,1
2020-07-24,1
2020-07-27,1
2020-07-30,1
2020-07-31,1
2020-08-07,3
2020-08-08,1
2020-08-09,2
2020-08-10,4
2020-08-11,1
2020-08-12,1
2020-08-13,6
2020-08-14,4
2020-08-15,7
2020-08-16,5
2020-08-17,6
2020-08-18,1
2020-08-19,3
2020-08-20,5
2020-08-21,6
2020-08-22,1
2020-08-23,2
2020-08-24,5
2020-08-25,5
2020-08-26,3
2020-08-27,2
2020-08-29,1
2020-09-01,2
2020-09-03,3
2020-09-04,2
2020-09-06,1
2020-09-09,1
2020-09-10,1
2020-09-12,1
2020-09-14,1
2020-09-17,1
2020-09-18,1
2020-09-22,1
2020-09-30,1
2020-10-05,1
2020-10-09,1
2020-10-10,1
2020-10-11,1
2020-10-12,2
2020-10-16,2
2020-10-23,1
2020-10-25,1
