date,deaths
2020-03-30,1
2020-04-07,1
2020-04-24,1
2020-04-27,1
2020-04-28,1
2020-05-09,2
2020-05-10,1
2020-05-11,2
2020-05-20,2
2020-05-21,1
2020-05-23,2
2020-05-27,1
2020-05-28,2
2020-05-29,1
2020-05-31,1
2020-06-01,1
2020-06-03,4
2020-06-06,1
2020-06-09,3
2020-06-22,2
2020-06-23,2
2020-06-24,1
2020-06-26,1
2020-06-27,2
2020-06-28,2
2020-06-30,1
2020-07-01,3
2020-07-02,2
2020-07-03,4
2020-07-04,4
2020-07-05,1
2020-07-07,2
2020-07-08,5
2020-07-09,7
2020-07-10,2
2020-07-11,2
2020-07-12,6
2020-07-13,6
2020-07-14,1
2020-07-16,10
2020-07-17,10
2020-07-18,4
2020-07-19,6
2020-07-20,8
2020-07-21,7
2020-07-22,9
2020-07-23,14
2020-07-24,9
2020-07-25,8
2020-07-26,7
2020-07-27,7
2020-07-28,9
2020-07-29,11
2020-07-30,12
2020-07-31,11
2020-08-01,7
2020-08-03,6
2020-08-04,6
2020-08-05,8
2020-08-06,8
2020-08-07,7
2020-08-08,7
2020-08-09,8
2020-08-10,7
2020-08-11,4
2020-08-12,10
2020-08-13,6
2020-08-14,4
2020-08-15,3
2020-08-16,5
2020-08-17,5
2020-08-18,5
2020-08-19,6
2020-08-20,3
2020-08-21,5
2020-08-22,2
2020-08-23,4
2020-08-24,8
2020-08-25,2
2020-08-26,3
2020-08-27,2
2020-08-28,6
2020-08-29,1
2020-08-30,2
2020-08-31,6
2020-09-01,1
2020-09-02,3
2020-09-03,2
2020-09-04,3
2020-09-05,6
2020-09-06,4
2020-09-07,3
2020-09-08,3
2020-09-09,1
2020-09-10,3
2020-09-11,2
2020-09-13,3
2020-09-14,4
2020-09-15,2
2020-09-16,2
2020-09-17,1
2020-09-19,2
2020-09-20,1
2020-09-24,1
2020-09-25,2
2020-09-30,2
2020-10-01,1
2020-10-02,2
2020-10-03,1
2020-10-04,1
2020-10-05,1
2020-10-07,1
2020-10-08,2
2020-10-09,2
2020-10-10,2
2020-10-11,1
2020-10-12,2
2020-10-15,1
2020-10-16,1
2020-10-17,1
2020-10-21,1
2020-10-22,2
2020-10-23,1
2020-10-24,1
2020-10-25,1
