date,deaths
2020-06-06,1
2020-06-22,1
2020-07-01,1
2020-07-03,1
2020-07-05,1
2020-07-08,2
2020-07-10,2
2020-07-12,2
2020-07-13,1
2020-07-14,1
2020-07-15,2
2020-07-17,1
2020-07-18,4
2020-07-20,2
2020-07-24,1
2020-07-25,4
2020-07-26,2
2020-07-27,2
2020-07-28,2
2020-07-29,1
2020-07-30,1
2020-07-31,1
2020-08-01,2
2020-08-03,2
2020-08-05,4
2020-08-06,2
2020-08-07,1
2020-08-15,1
2020-08-17,1
2020-08-18,1
2020-08-19,1
2020-08-20,1
2020-08-23,1
2020-08-25,1
2020-08-30,3
2020-09-02,1
2020-09-16,1
2020-09-18,2
2020-10-15,1
2020-10-20,1
2020-10-26,1
