date,deaths
2020-04-21,1
2020-04-23,1
2020-04-26,1
2020-04-27,3
2020-04-29,2
2020-04-30,1
2020-05-01,1
2020-05-06,1
2020-05-07,1
2020-05-08,1
2020-05-13,1
2020-05-14,1
2020-05-15,3
2020-05-16,3
2020-05-17,1
2020-05-21,1
2020-05-23,3
2020-05-24,2
2020-05-26,1
2020-05-28,1
2020-05-29,2
2020-05-30,3
2020-05-31,2
2020-06-01,1
2020-06-02,1
2020-06-03,3
2020-06-04,1
2020-06-05,2
2020-06-06,1
2020-06-07,1
2020-06-08,3
2020-06-09,4
2020-06-10,2
2020-06-11,3
2020-06-12,4
2020-06-13,3
2020-06-14,2
2020-06-15,4
2020-06-16,5
2020-06-17,4
2020-06-18,4
2020-06-19,2
2020-06-20,1
2020-06-21,3
2020-06-22,3
2020-06-23,5
2020-06-24,7
2020-06-25,4
2020-06-26,3
2020-06-27,3
2020-06-28,1
2020-06-29,1
2020-06-30,3
2020-07-01,4
2020-07-02,3
2020-07-03,4
2020-07-04,3
2020-07-05,1
2020-07-06,2
2020-07-07,1
2020-07-08,1
2020-07-10,1
2020-07-11,1
2020-07-13,5
2020-07-15,2
2020-07-16,1
2020-07-17,1
2020-07-19,1
2020-07-20,1
2020-07-21,1
2020-07-25,2
2020-07-27,1
2020-07-28,1
2020-07-30,1
2020-07-31,2
2020-08-05,1
2020-08-19,1
2020-08-20,1
2020-08-24,1
2020-08-31,1
2020-09-05,1
2020-09-20,2
2020-09-25,1
2020-10-07,1
2020-10-18,1
2020-11-03,1
2020-11-23,1
2020-12-06,1
2020-12-07,1
