date,deaths
2020-05-30,1
2020-06-25,1
2020-06-28,1
2020-07-01,1
2020-07-03,1
2020-07-04,2
2020-07-07,1
2020-07-09,1
2020-07-16,1
2020-07-17,1
2020-07-20,1
2020-07-21,1
2020-07-22,5
2020-07-24,1
2020-07-25,1
2020-07-26,1
2020-07-27,2
2020-07-28,2
2020-07-29,3
2020-07-30,4
2020-07-31,2
2020-08-03,3
2020-08-04,3
2020-08-05,1
2020-08-06,2
2020-08-07,6
2020-08-08,2
2020-08-09,1
2020-08-10,4
2020-08-11,2
2020-08-12,2
2020-08-13,4
2020-08-14,4
2020-08-15,3
2020-08-16,5
2020-08-17,3
2020-08-18,1
2020-08-19,1
2020-08-20,2
2020-08-21,5
2020-08-22,1
2020-08-23,1
2020-08-24,1
2020-08-25,2
2020-08-26,1
2020-08-27,3
2020-08-28,2
2020-08-29,3
2020-08-30,1
2020-08-31,1
2020-09-01,1
2020-09-02,1
2020-09-03,1
2020-09-06,2
2020-09-07,2
2020-09-09,1
2020-09-10,1
2020-09-11,3
2020-09-14,2
2020-09-15,2
2020-09-17,1
2020-09-18,4
2020-09-19,1
2020-09-21,2
2020-09-22,5
2020-09-23,6
2020-09-24,1
2020-09-25,2
2020-09-28,1
2020-09-29,1
2020-09-30,1
2020-10-03,2
2020-10-05,2
2020-10-06,3
2020-10-10,2
2020-10-11,1
2020-10-13,1
2020-10-14,1
2020-10-15,1
2020-10-16,1
2020-10-17,1
2020-10-18,1
2020-10-20,2
2020-10-21,1
2020-10-22,1
2020-10-23,3
2020-10-25,2
2020-10-30,1
2020-11-03,1
2020-11-05,3
2020-11-09,1
2020-11-11,1
2020-11-12,1
2020-11-13,1
2020-11-14,1
2020-11-17,1
2020-11-26,1
