date,deaths
2020-04-07,1
2020-05-31,1
2020-06-11,1
2020-06-17,1
2020-06-18,2
2020-06-22,1
2020-06-26,2
2020-06-29,1
2020-06-30,1
2020-07-02,1
2020-07-06,1
2020-07-07,1
2020-07-18,1
2020-07-20,1
2020-07-23,1
2020-07-24,1
2020-07-25,1
2020-07-26,1
2020-07-31,2
2020-08-03,1
2020-08-05,1
2020-08-06,2
2020-08-09,1
2020-08-10,1
2020-08-11,2
2020-08-14,1
2020-08-16,1
2020-08-21,2
2020-08-23,1
2020-08-25,1
2020-08-26,3
2020-08-31,1
2020-09-01,1
2020-09-02,1
2020-09-07,1
2020-09-11,1
2020-09-16,1
2020-09-17,2
2020-09-20,1
2020-09-22,1
2020-10-03,2
2020-10-04,1
2020-10-05,1
2020-10-06,1
2020-10-09,1
2020-10-10,1
2020-10-11,1
2020-10-16,1
2020-10-22,2
2020-10-23,1
2020-10-24,2
2020-10-27,2
2020-10-29,1
