date,deaths
2020-05-08,1
2020-06-20,1
2020-06-22,1
2020-06-23,1
2020-06-29,2
2020-07-01,1
2020-07-02,1
2020-07-07,1
2020-07-08,3
2020-07-09,2
2020-07-13,1
2020-07-15,1
2020-07-16,2
2020-07-19,1
2020-07-20,2
2020-07-21,1
2020-07-23,2
2020-07-24,1
2020-07-27,2
2020-07-28,1
2020-08-01,1
2020-08-03,3
2020-08-04,1
2020-08-05,2
2020-08-07,2
2020-08-08,2
2020-08-09,1
2020-08-13,2
2020-08-14,1
2020-08-15,1
2020-08-20,1
2020-08-21,1
2020-08-22,1
2020-08-23,1
2020-08-28,2
2020-09-02,1
2020-09-10,1
2020-09-11,1
2020-09-25,1
2020-11-07,1
2020-11-17,1
