date,deaths
2020-05-26,1
2020-07-01,1
2020-07-12,1
2020-07-13,2
2020-07-15,2
2020-07-20,1
2020-07-25,1
2020-07-27,1
2020-07-31,1
2020-08-07,2
2020-08-09,1
2020-08-11,1
2020-08-12,1
2020-08-18,1
2020-08-23,1
2020-08-26,1
2020-08-29,1
2020-09-02,1
2020-09-03,1
2020-09-05,2
2020-09-11,1
2020-09-12,2
2020-09-14,1
2020-09-15,2
2020-09-16,1
2020-09-19,1
2020-09-20,1
2020-09-21,1
2020-09-22,2
2020-09-25,1
2020-09-26,3
2020-09-27,2
2020-10-02,1
2020-10-05,1
2020-10-10,1
2020-10-12,1
2020-10-16,1
2020-10-17,2
2020-10-19,1
2020-10-20,2
2020-10-21,1
2020-10-23,2
2020-10-26,1
2020-10-27,1
2020-10-30,1
2020-11-09,1
2020-11-11,1
2020-11-16,1
2020-11-18,1
2020-11-21,1
2020-11-29,1
2020-12-01,1
2020-12-09,1
2020-12-15,1
2020-12-20,1
2020-12-24,1
